matchup_index,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,batter,pitcher,bat_handR,pitch_type
504,72.58894,102.6261,41.1991,146.1016,-64.24188,130.48558,-10.835827,154.88,-125.64196,262.2793,13.538212,335.33868,143.80463,257.9835,595879,680704,1,FF
505,67.106476,103.48951,17.55584,153.86377,-75.807106,117.756294,-38.110508,147.52063,-133.39056,260.76675,0.41787562,340.38824,130.4871,254.84663,628451,675540,1,SL
506,75.403244,101.871216,34.691296,148.93933,-68.58396,126.236145,-18.964556,153.58783,-136.88354,259.44455,-2.1694853,341.86243,127.85338,261.91922,682985,675540,0,FF
507,59.236526,103.39688,25.524218,152.0069,-75.20777,118.54129,-37.536194,147.7699,-128.26765,272.3089,9.437288,334.31003,132.43715,249.3557,670097,675540,1,FF
508,63.417828,103.63937,16.292233,154.09253,-78.47006,114.04858,-41.576805,145.9188,-136.81975,269.17444,-1.9108037,332.5281,128.67468,260.6475,679529,675540,1,SL
509,79.37655,100.41446,47.098274,143.00305,-73.26568,117.98944,-20.999086,153.15009,-126.30713,250.39107,-6.1630616,332.8212,137.0482,258.07904,668731,669212,0,SL
510,72.09338,102.73656,25.498434,152.0141,-77.04639,116.07747,-38.689495,147.26476,-138.21512,250.47801,-2.0180216,332.1728,134.8464,248.53362,668670,682120,1,SL
511,69.2182,103.24913,27.626493,151.39432,-72.29761,122.12837,-28.365479,151.16641,-134.7574,247.4069,-10.835191,326.39392,123.07596,261.8523,656716,682120,0,FF
512,69.94025,103.14072,23.075699,152.65483,-76.999794,116.142,-37.511337,147.78058,-131.22914,257.73267,3.620986,333.3023,128.77104,253.52838,408234,682120,1,SL
513,75.927704,101.705894,40.321854,146.51831,-69.381454,125.39387,-15.064906,154.29791,-129.91742,256.49905,-5.102313,331.69635,140.40425,264.50195,668731,668909,0,SL
514,63.52171,103.63982,29.762785,150.71738,-75.21892,118.52685,-24.005886,152.4169,-128.7989,267.85202,14.5884285,333.00003,142.41078,248.04211,668670,668909,1,FF
515,78.45159,100.796646,44.936646,144.20004,-72.64212,121.72191,-19.001852,153.58023,-126.02775,250.32564,4.79171,321.64313,142.49635,243.83235,665155,668909,0,CU
516,77.63617,101.11142,43.64467,144.88095,-70.94508,123.680664,-22.460009,152.80682,-127.59583,251.39883,5.2599044,335.52963,143.03412,255.61517,656716,668909,0,SL
517,72.112625,102.732376,34.09614,149.17047,-72.82703,121.50185,-25.324905,152.06227,-132.03848,254.52924,-14.185873,330.82535,127.64139,263.8435,665155,668909,0,FF
518,68.40579,103.355064,25.919258,151.8958,-69.989334,124.737785,-27.91224,151.30698,-130.25383,267.25793,5.9400406,339.8987,144.20644,261.78128,679529,668909,1,FF
519,72.46527,102.654274,41.01319,146.19083,-58.49781,135.35324,-5.7908278,155.32333,-125.49358,264.49115,12.490103,334.49615,138.46083,256.22964,663837,668909,1,FF
520,69.80164,103.162575,25.689919,151.96053,-75.02746,118.774185,-33.93561,149.23203,-143.9622,257.17734,-20.40491,339.91595,124.518196,268.91113,682985,668909,0,FF
521,71.63665,102.83252,17.267744,153.91748,-77.65186,115.22832,-41.524006,145.94446,-126.5905,259.69525,-1.257194,326.86694,131.07265,252.87263,680574,656529,1,CU
522,74.87642,102.02935,37.792618,147.65915,-64.190895,101.76506,-33.311184,149.46834,-120.66339,247.98116,-1.7645849,317.66418,133.55936,264.4695,670770,669212,0,FF
523,71.84073,102.79033,35.849525,148.4762,-67.236496,127.61374,-20.78278,153.19885,-126.288315,263.95932,18.497211,327.97995,137.29689,242.10594,571912,669212,1,FF
524,78.25808,100.87321,42.915115,145.2543,-71.84055,121.126045,-22.155624,152.88034,-127.0128,257.7902,3.801591,334.9248,141.07565,253.98485,666181,669212,0,CU
525,75.25215,101.91739,37.249607,147.89261,-68.682205,126.133484,-18.324324,153.71597,-128.14485,247.58945,3.6546311,318.80484,129.7976,257.3669,670770,596057,0,FF
526,75.3168,101.897705,38.72692,147.24806,-70.44947,124.23282,-20.214746,153.32437,-125.505554,258.88733,-1.2534237,335.02237,128.3058,260.48694,458015,592789,0,CH
527,66.13324,103.562225,20.373707,153.28961,-76.69917,116.555664,-38.76429,147.23137,-138.62222,257.90894,-3.4048116,336.39606,124.53607,257.76837,668715,592789,1,CH
528,78.07734,100.943665,47.275177,142.90181,-70.20312,124.50408,-13.793923,154.49323,-133.3613,263.7655,2.4243364,335.3157,144.83624,257.83997,682829,592789,0,CU
529,72.52258,102.64128,35.593433,148.58011,-67.146065,127.70421,-16.80495,154.00183,-127.20511,252.75601,-6.802805,332.2507,123.414085,268.17935,670770,592789,0,SI
530,68.05305,103.39581,30.433422,150.49338,-69.37734,125.39826,-21.474138,153.04114,-126.33855,271.34183,13.96404,337.80823,142.77992,255.41162,687952,592789,1,FF
531,60.510994,103.517426,20.016293,153.36737,-74.05896,120.00017,-33.122257,149.53885,-129.6032,262.9353,-4.9688234,331.7513,123.11558,254.59195,680574,592789,1,CU
532,60.240997,103.495316,18.60143,153.66107,-77.69012,115.173996,-40.281853,146.53705,-144.14026,255.13356,-6.705285,322.95508,122.10969,250.01367,656413,592789,1,CU
533,75.10059,101.96303,32.25842,149.85544,-73.07744,121.20164,-28.90425,150.9961,-125.27021,247.77443,3.6552877,326.07138,129.75156,253.10931,670770,592789,0,FF
